Source,Target,Weight
需求,高效,5
需求,个性化,4
需求,供给,9
需求,现代,4
需求,城市交通,1
需求,交通系统,3
需求,实时,11
需求,认知,5
需求,主动,6
需求,安全,7
需求,干预,8
需求,特别,8
需求,人机,7
需求,混驾,6
需求,复杂,10
需求,道路设施,4
需求,主体,5
需求,突发事件,3
需求,扰动,2
需求,背景,1
需求,政策,2
需求,牵引,3
需求,资源,4
需求,教育,9
需求,侧,15
需求,产业,8
需求,研究,4
需求,交通运输,5
需求,现代化,3
需求,提供,2
需求,理论,1
需求,区段,1
需求,划分,2
需求,若干,3
需求,区域,4
需求,集聚,7
需求,客货,8
需求,交替,4
需求,公交,7
需求,运输,6
需求,覆盖率,5
需求,即时,4
需求,零售,5
需求,订单,4
需求,配送,3
需求,时效,2
需求,差异,1
需求,绿色,1
需求,发展,7
需求,治理,5
需求,手段,4
需求,突破,7
需求,双重,4
需求,困境,5
需求,人工智能,4
需求,城市,3
需求,交通流量,2
需求,优化,1
需求,功率,1
需求,调节,3
需求,滞后,4
需求,无法,5
需求,条件,6
需求,调整,8
需求,近年来,8
需求,多源,7
需求,物,5
需求,联网,4
需求,数据分析,4
需求,轨道交通,2
较大,校企,8
较大,协同,7
较大,教学模式,6
较大,显著,5
较大,推动,4
较大,技能,5
较大,人才培养,4
较大,效能,3
较大,文章,2
较大,现阶段,1
较大,联运,1
较大,两种,2
较大,客流,10
较大,适中,10
较大,较少,7
较大,货量,12
较大,保证,8
较大,乘客,7
较大,出行,6
较大,前提,5
较大,下相,4
较大,比较,5
较大,纯,4
较大,客运,3
较大,情景,2
较大,增加,1
较大,体系,1
较大,核心,2
较大,轨道交通,3
较大,照明,4
较大,总,5
较大,能耗,10
较大,占据,8
较大,比例,8
较大,若能,7
较大,实现,6
较大,精细化,5
较大,管理,4
较大,直接,5
较大,影响,4
较大,整体,3
较大,能效,2
较大,水平,1
校企,协同,24
校企,教学模式,14
校企,显著,6
校企,推动,5
校企,技能,4
校企,人才培养,5
校企,效能,4
校企,文章,3
校企,现阶段,3
校企,研究,3
校企,现状,3
校企,特点,6
校企,出发,7
校企,阐述,8
校企,必要性,7
校企,三种,6
校企,主要,5
校企,模式,4
校企,订单式,5
校企,培养,10
校企,共建,3
校企,实训,2
校企,基地,1
校企,共同,1
校企,开展,2
校企,教学,5
校企,过程,6
校企,给出,7
校企,企业,8
校企,课程,4
校企,情况,4
校企,反馈,3
校企,评价,2
校企,实践,1
协同,教学模式,16
协同,显著,17
协同,推动,6
协同,技能,5
协同,人才培养,4
协同,效能,5
协同,文章,4
协同,现阶段,3
协同,研究,17
协同,现状,3
协同,特点,5
协同,出发,6
协同,阐述,7
协同,必要性,8
协同,三种,7
协同,主要,6
协同,模式,19
协同,订单式,4
协同,培养,17
协同,共建,4
协同,实训,11
协同,基地,2
协同,产学研,1
协同,开展,15
协同,课程,10
协同,过程,5
协同,给出,6
协同,企业,7
协同,教学,11
协同,情况,5
协同,反馈,4
协同,评价,11
协同,实践,8
协同,表明,5
协同,服务,1
协同,延迟,2
协同,最小化,3
协同,总,5
协同,地空,20
协同,疏散,38
协同,优化,60
协同,联合,4
协同,分流,3
协同,比例,2
协同,路,1
协同,Sioux,1
协同,Falls,2
协同,路网,3
协同,效率,24
协同,优于,10
协同,单一,8
协同,地面,10
协同,协同,5
协同,效益,8
协同,增大,5
协同,呈,4
协同,凹,5
协同,增长,4
协同,趋势,3
协同,趋于稳定,2
协同,存在,1
协同,公交车,1
协同,区域,3
协同,行驶,4
协同,能耗,5
协同,车路,37
协同,高,4
协同,环境,21
协同,节能,6
协同,车速,9
协同,引导,5
协同,考虑,3
协同,运行,8
协同,规划,7
协同,实现,26
协同,通行,14
协同,驰,5
协同,安全性,6
协同,经济性,8
协同,性,12
协同,绿灯,4
协同,红灯,5
协同,提,3
协同,路径,13
协同,大会,2
协同,聚焦,5
协同,语言,6
协同,大模,7
协同,载体,4
协同,加快,7
协同,部署,6
协同,背景,11
协同,联网,5
协同,城市,4
协同,V2I,2
协同,通信,3
协同,调度,21
协同,适用,7
协同,路口,9
协同,窗,5
协同,冲突检测,1
协同,速度,3
协同,调整,4
协同,重,5
协同,SUMO,6
协同,23,3
协同,网格,2
协同,型,1
协同,具有,2
协同,良好,3
协同,应用,10
协同,推广,5
协同,研究成果,5
协同,可为,6
协同,前景,4
协同,提供,5
协同,理论,5
协同,基础,5
协同,支撑,3
协同,轨道交通,2
协同,图,1
协同,神经网络,2
协同,体,4
协同,多源,9
协同,学习,14
协同,5GV2X,6
协同,边缘,5
协同,计算,7
协同,时延,3
协同,主动,1
协同,安全,3
协同,干预,3
协同,特别,5
协同,混驾,5
协同,复杂,6
协同,道路设施,7
协同,主体,8
协同,人机,4
协同,突发事件,8
协同,扰动,7
协同,行为,4
协同,不确定性,5
协同,演化,3
协同,动态性,2
协同,框架,9
协同,剖析,3
协同,现行,4
协同,课程体系,5
协同,产教,8
协同,结构性,7
协同,矛盾,6
协同,重构,10
协同,制度,2
协同,创新,1
协同,变革,1
协同,需,15
协同,集群,6
协同,虚实,8
协同,跨学科,4
协同,生态建设,8
协同,完善,10
协同,专业,8
协同,素养,9
协同,创新能力,10
协同,改革,12
协同,政策,10
协同,牵引,12
协同,资源,12
协同,教育,8
协同,供给,6
协同,侧,9
协同,产业,4
协同,适配,2
协同,智能网,1
协同,联,2
协同,混合,3
协同,调控,6
协同,配时,16
协同,难题,10
协同,深度,8
协同,双,10
协同,时距,5
协同,管理,4
协同,双环,3
协同,耦合,2
协同,相较,1
协同,D3QN,5
协同,排队,8
协同,长度,4
协同,学科,4
协同,交叉,5
协同,智能化,5
协同,绿色,6
协同,化,7
协同,跨域,8
协同,呈现,4
协同,核心,8
协同,数字,6
协同,孪生,5
协同,人工智能,13
协同,云,4
协同,一体化,3
协同,成为,1
协同,驱动,2
协同,交通流量,10
协同,探索,5
协同,低碳,8
协同,减排,7
协同,旨在,10
协同,保障,4
协同,双碳,2
协同,标准化,1
协同,实时,2
协同,流程,8
协同,云边,7
协同,端,8
协同,全,5
协同,系统验证,5
协同,重点,3
协同,分析,2
协同,价值,1
协同,明确,2
协同,采集,4
协同,泛化,6
协同,系统集成,8
协同,实时性,4
协同,四大,7
协同,原则,5
协同,硬件,4
协同,多样性,5
协同,统一标准,6
协同,促进,7
协同,解决,4
协同,现有,5
协同,高速公路,1
教学模式,显著,8
教学模式,推动,7
教学模式,技能,6
教学模式,人才培养,5
教学模式,效能,4
教学模式,文章,5
教学模式,现阶段,4
教学模式,研究,3
教学模式,现状,2
教学模式,课程,4
教学模式,教学,5
教学模式,给出,5
教学模式,企业,6
教学模式,过程,4
教学模式,培养,8
教学模式,情况,4
教学模式,反馈,5
教学模式,评价,4
教学模式,实践,3
教学模式,表明,2
教学模式,模式,1
显著,推动,8
显著,技能,7
显著,人才培养,6
显著,效能,5
显著,文章,4
显著,现阶段,5
显著,研究,15
显著,现状,3
显著,一是,1
显著,通道,3
显著,空间,6
显著,MobileNetV2,7
显著,ACSA,4
显著,车牌,7
显著,车灯,6
显著,关键,5
显著,区域,4
显著,表征,6
显著,二是,4
显著,误差,12
显著,降低,13
显著,133,3
显著,154,4
显著,消融,11
显著,证实,5
显著,均,20
显著,带来,8
显著,增益,8
显著,可视化,7
显著,分析,14
显著,进一步,9
显著,逆光,5
显著,遮挡,4
显著,极端,3
显著,条件,2
显著,鲁棒性,1
显著,147,2
显著,m,3
显著,位置,4
显著,抗噪性,6
显著,平滑,7
显著,度上,8
显著,方根,4
显著,优于,35
显著,几何,6
显著,匹配,5
显著,生成式,4
显著,敏感性,9
显著,揭示,1
显著,地空,5
显著,疏散,13
显著,效率,16
显著,单一,7
显著,地面,6
显著,模式,7
显著,效益,21
显著,结果显示,5
显著,所提,2
显著,三类,4
显著,ADE,6
显著,071mFDE,7
显著,148m,8
显著,SocialLSTMSGCN,7
显著,现有,6
显著,辨识,2
显著,发现,3
显著,上述,4
显著,两类,12
显著,外,5
显著,ACC,6
显著,延时,19
显著,存在,8
显著,控制指令,11
显著,探究,10
显著,对系统,3
显著,特性,1
显著,影响,17
显著,结论,2
显著,理论,3
显著,一致,5
显著,会,16
显著,表明,9
显著,缩减,8
显著,整体,8
显著,稳定,13
显著,域,4
显著,不会,5
显著,改变,4
显著,Ⅰ,3
显著,类,6
显著,CAV,5
显著,2030,5
显著,之间,7
显著,差异,8
显著,占,9
显著,跟随,8
显著,型,7
显著,HV,6
显著,有助于,5
显著,交通流,5
显著,路段,10
显著,周期,6
显著,长度,11
显著,显示,9
显著,优化,7
显著,效果,6
显著,AVs,1
显著,pcuh1,1
显著,分流,2
显著,大于,3
显著,03,4
显著,时,5
显著,正向,6
显著,变化,7
显著,增大,8
显著,渗透率,4
显著,05,4
显著,山地,3
显著,城市,2
显著,轨道交通,1
显著,实践,1
显著,实证,3
显著,学生,11
显著,竞赛,5
显著,参与率,6
显著,获奖,7
显著,数,8
显著,学科,4
显著,用人单位,7
显著,岗位,5
显著,速度,5
显著,跨学科,4
显著,协作,3
显著,评价,7
显著,各项,5
显著,上均,8
显著,MambaHiLoGCN,4
显著,18,7
显著,种,6
显著,基线,5
显著,包括,5
显著,HAARIMALSTMGRUCNNDCRNNGMANTGCNSTGCNASTGCNSTSGCNAGCRNSTGODESTCGCNBiSTATASTMGODEASTTN,4
显著,DDGformer,3
显著,标准差,3
显著,行为,5
显著,熵,10
显著,高于,8
显著,值,5
显著,有效,2
显著,应对,2
显著,建造,7
显著,传统模式,11
显著,具备,13
显著,优势,13
显著,综合,13
显著,显著,4
显著,管片,11
显著,施工,9
显著,质量,7
显著,进度,5
显著,安全,13
显著,环保,3
显著,通行,2
显著,保障,4
显著,桥梁,5
显著,运维,6
显著,成本,7
显著,方面,8
显著,作用,8
显著,旨在,6
显著,助力,5
显著,高效,4
显著,绿色,3
显著,城市交通,2
显著,体系,1
显著,34203637,1
显著,残差,5
显著,对模型,6
显著,补偿,4
显著,26973,4
推动,技能,8
推动,人才培养,11
推动,效能,11
推动,文章,5
推动,现阶段,4
推动,研究,16
推动,现状,4
推动,提供,16
推动,实践,5
推动,范式,6
推动,有助于,8
推动,推广,4
推动,相关,8
推动,专业,7
推动,培养目标,6
推动,定位,5
推动,课程体系,4
推动,设置,5
推动,方面,4
推动,优化,6
推动,创新,2
推动,复杂,1
推动,运行,3
推动,重塑,3
推动,治理,10
推动,产生,7
推动,影响,8
推动,格局,4
推动,交通系统,22
推动,机械,7
推动,驱动,10
推动,转型,23
推动,哲学,2
推动,社会科学,1
推动,纲要,6
推动,国家,2
推动,综合,7
推动,立体,4
推动,交通网,5
推动,深入,6
推动,实施,7
推动,持续,8
推动,规划,4
推动,基础设施,15
推动,数字化,20
推动,模式,10
推动,升级,2
推动,牵引,1
推动,背景,2
推动,人工智能,7
推动,多源,4
推动,新一代,5
推动,信息技术,6
推动,快速,7
推动,发展,19
推动,数据分析,4
推动,加速,7
推动,网络化,5
推动,智能化,10
推动,方向,5
推动,演进,8
推动,状态,1
推动,建设,3
推动,安全可靠,4
推动,耐久,5
推动,现代化,5
推动,关键,7
推动,支撑,8
推动,绿色,10
推动,运维,7
推动,被动,5
推动,反应,4
推动,主动,5
推动,预防,4
推动,转变,3
推动,具有,1
推动,碳,3
推动,减排,4
推动,破解,5
推动,城市交通,14
推动,难题,8
推动,技术支持,4
推动,应用,5
推动,城市,4
推动,交通流量,3
推动,现有,1
推动,高速公路,16
推动,可行,7
推动,方案,8
推动,监控,4
推动,交通管理,7
推动,精细化,5
推动,本文,5
推动,围绕,4
推动,交通流,2
推动,信息化,8
推动,架构,3
推动,展开,5
推动,阐述,5
推动,交通运输,13
推动,体系,4
推动,重要,3
推动,意义,2
推动,分层,1
技能,人才培养,8
技能,效能,7
技能,文章,6
技能,现阶段,5
技能,研究,4
技能,现状,5
技能,情况,2
技能,反馈,3
技能,评价,4
技能,实践,13
技能,模式,5
技能,有效,6
技能,学生,19
技能,表明,4
技能,素质,8
技能,就业,7
技能,竞争力,6
技能,为物,5
技能,联网,4
技能,赋能,4
技能,现有,1
技能,前沿技术,4
技能,融入,5
技能,方案,5
技能,单一,6
技能,不足,4
技能,一个,6
技能,面向,5
技能,无人驾驶,4
技能,应用,8
技能,交通标志,4
技能,工作,1
技能,原理,2
技能,解决,5
技能,实际,6
技能,工程,7
技能,水平,8
技能,城市交通,6
技能,关键,4
技能,节点,5
技能,事故率,4
技能,居高不下,3
技能,辅助,2
人才培养,效能,8
人才培养,文章,12
人才培养,现阶段,6
人才培养,研究,9
人才培养,现状,4
人才培养,特点,1
人才培养,素质,1
人才培养,就业,2
人才培养,竞争力,3
人才培养,为物,4
人才培养,联网,5
人才培养,赋能,5
人才培养,提供,16
人才培养,推广,14
人才培养,实践,6
人才培养,范式,11
人才培养,有助于,5
人才培养,相关,3
人才培养,专业,2
人才培养,培养目标,1
人才培养,深度,1
人才培养,整合,2
人才培养,驱动,3
人才培养,交通运输,4
人才培养,行业,5
人才培养,网联,5
人才培养,化,6
人才培养,方向,7
人才培养,转型,8
人才培养,智能化,4
人才培养,体系,8
人才培养,系统性,6
人才培养,重构,5
人才培养,要求,4
人才培养,政策,4
人才培养,导向,3
人才培养,教育,2
人才培养,理论,1
人才培养,信息技术,1
人才培养,AI,2
人才培养,业务,5
人才培养,新,6
人才培养,工科,7
人才培养,复合型,8
人才培养,有机,4
人才培养,道路,5
人才培养,改扩建,4
人才培养,工程,5
人才培养,组织,2
人才培养,施工,1
效能,文章,8
效能,现阶段,7
效能,研究,20
效能,现状,13
效能,特点,2
效能,出发,1
效能,执法,3
效能,基础设施,4
效能,核心,9
效能,应用,7
效能,巡检,4
效能,进一步,7
效能,凝练,6
效能,局限性,5
效能,指出,4
效能,任务,3
效能,定义,2
效能,评测,1
效能,旨在,10
效能,解决,4
效能,现有,5
效能,高速公路,11
效能,监控,8
效能,提供,8
效能,可行,7
效能,方案,6
效能,交通管理,5
效能,智能化,4
效能,精细化,3
效能,发展,2
效能,本文,1
效能,云,1
效能,计算中心,2
效能,三层,3
效能,架构,5
效能,功能模块,5
效能,试点,6
效能,收费站,6
效能,通行,5
效能,效率,4
效能,高速,4
效能,路网,3
效能,智慧,2
效能,化,1
文章,现阶段,8
文章,研究,20
文章,现状,6
文章,特点,3
文章,出发,2
文章,阐述,1
文章,服务,2
文章,供给,3
文章,现代,4
文章,城市交通,9
文章,智能化,16
文章,深化,6
文章,重要,8
文章,方向,11
文章,精细化,4
文章,围绕,8
文章,终端,7
文章,框架,9
文章,核心,4
文章,流程,5
文章,探讨,7
文章,出行,3
文章,规划,2
文章,票务,1
文章,轨道交通,8
文章,高频,2
文章,接驳,3
文章,存在,12
文章,滞后,5
文章,资源,6
文章,失衡,7
文章,调度,9
文章,车路,7
文章,站,6
文章,一体化,5
文章,图,1
文章,网联,1
文章,化,2
文章,转型,9
文章,系统性,6
文章,重构,7
文章,要求,8
文章,体系,4
文章,政策,8
文章,导向,7
文章,教育,10
文章,理论,5
文章,剖析,5
文章,现行,4
文章,培养,3
文章,模式,2
文章,课程体系,1
文章,实践,1
文章,路径,2
文章,新一轮,3
文章,科技,4
文章,革命,5
文章,交通运输,5
文章,行业,13
文章,变革,8
文章,驱动,4
文章,立足,8
文章,OBE,7
文章,理念,6
文章,工程,8
文章,认证,5
文章,标准,4
文章,专业知识,1
文章,改扩建,1
文章,组织,5
文章,协调,5
文章,管理,8
文章,施工,4
文章,对此,8
文章,深入探讨,7
文章,做好,6
文章,文献,5
文章,综述,4
文章,实地,5
文章,调研,4
文章,案例,3
文章,分析,11
文章,基础,6
文章,关键,6
文章,基础设施,3
文章,建造,4
文章,成为,6
文章,趋势,8
文章,城市,12
文章,隧道,6
文章,管片,5
文章,衬砌,4
文章,对象,4
文章,全过程,2
文章,城市规划,1
文章,交通系统,4
文章,建设,5
文章,展现出,5
文章,强大,6
文章,支撑,7
文章,测绘,7
文章,地理信息,6
文章,智慧,5
文章,应用,12
文章,表现,2
文章,探索,3
文章,汽车,11
文章,要点,6
文章,措施,9
文章,核心技术,4
现阶段,研究,8
现阶段,现状,7
现阶段,特点,4
现阶段,出发,3
现阶段,阐述,2
研究,现状,24
研究,特点,10
研究,出发,4
研究,阐述,31
研究,赋能,2
研究,提供,40
研究,推广,6
研究,实践,14
研究,范式,13
研究,有助于,8
研究,相关,10
研究,专业,5
研究,培养目标,4
研究,定位,5
研究,课程体系,4
研究,设置,3
研究,方面,12
研究,优化,17
研究,物理,4
研究,跨域,7
研究,重构,17
研究,框架,12
研究,语义,4
研究,关联,5
研究,运动学,4
研究,平滑,3
研究,双层,2
研究,处理,1
研究,交通系统,9
研究,机械,2
研究,驱动,31
研究,哲学,14
研究,社会科学,16
研究,转型,20
研究,面对,8
研究,新生事物,5
研究,时,8
研究,表现,5
研究,出,4
研究,明显,3
研究,理论,9
研究,失语,1
研究,AI,1
研究,时代,6
研究,认识论,3
研究,人工智能,30
研究,要求,5
研究,实现,8
研究,边缘,7
研究,辅助,6
研究,中心,5
研究,引领,4
研究,需,10
研究,学科,7
研究,建构,2
研究,要素,3
研究,围绕,12
研究,新,10
研究,路径,18
研究,系统性,11
研究,维度,4
研究,体系,23
研究,这一,7
研究,回应,5
研究,发展,21
